Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
139477,2.001372026,-0.104307083,-1.225373103,0.268232534,0.206585443,-0.415698162,-0.017865054,-0.109047762,0.103325806,0.32902353,1.138231624,1.107512862,0.474497802,0.483523607,0.02660955,0.270154,-0.784583923,0.14305907,-0.107420499,-0.136531657,0.205543934,0.637057548,0.131555624,0.758036989,-0.036426057,0.332928223,-0.063105693,-0.061585171,12.98,0
139478,2.041784372,-0.122479352,-1.181502338,0.227161772,0.053651377,-0.710499706,0.062611626,-0.157138169,0.33118671,0.24795131,0.640797371,0.925429292,-0.145851948,0.4888965,-0.61719706,0.192925907,-0.644648606,-0.247758929,0.557327343,-0.214592393,-0.26066623,-0.660316168,0.290445213,-0.34095108,-0.291971537,0.198900513,-0.076153726,-0.073745801,1.79,0
139479,1.905536413,-0.415387924,-2.030762695,0.405425313,0.358621621,-0.974543379,0.635317926,-0.437608942,0.458377099,0.063715681,-1.55209643,-0.032581812,-0.276977228,0.456659035,-0.349466408,-0.338497521,-0.301464219,-0.562174535,0.422419783,0.009098227,-0.011292057,-0.098758307,-0.110308073,-0.594983166,0.216937382,0.589759785,-0.122200883,-0.063496337,124.99,0
139479,-9.991620234,-12.35077909,-0.087138757,2.900421483,6.077659497,-4.62687052,-3.228175131,1.055079439,0.093992801,-1.373427079,-1.324570549,0.955680895,0.72627419,0.785434843,0.148561503,0.231076894,0.090673338,-0.083537813,-0.109576334,4.422596586,0.974128436,-2.294254613,1.203658144,0.677411169,0.378388525,-0.175473322,-0.121545442,-1.701286424,595.01,0
139480,1.968153975,-0.305248957,0.094774118,2.016018626,-0.872017008,-0.224933115,-0.827275461,0.09800014,0.257596443,1.113390801,-1.381598992,-0.894431204,-1.085678027,-0.176990546,-0.26290604,1.371543392,-0.564255086,-0.285657766,-1.055439562,-0.250160219,0.124827253,0.411645207,0.271666722,0.124328301,-0.714410939,2.331494422,-0.162165075,-0.069696939,3.79,0
139480,2.108589198,-0.61812323,-1.052910892,-0.572232251,-0.734027866,-0.805871093,-0.888882803,-0.119250711,-0.084586899,0.043985686,0.136897949,-0.275598874,0.856597354,-2.238617682,0.316155224,1.494444611,1.496291691,-0.710998199,0.001055533,0.0963021,0.273106472,0.876565869,0.178936141,1.00767477,-0.170272023,-0.143801759,0.031840647,0.000957966,22,0
139480,-0.569449794,0.122868794,0.801647237,-1.893425551,-0.392374842,-0.309296255,-0.434056814,0.415990603,-1.065713717,-0.323163783,-1.18346991,-0.343164167,1.061508089,-0.434747226,-0.324861259,1.248474787,0.116208754,-0.969379988,0.410974393,0.085740268,0.467236739,1.168293192,-0.156304509,0.72411378,-0.233113491,-0.163690766,0.042116312,0.082186927,14.95,0
139481,2.010856601,0.16288523,-1.592169042,0.328236748,0.491527574,-0.553824706,0.128227525,-0.122082246,0.095276008,-0.242461828,1.481977462,1.354071288,0.771704707,-0.796017837,-0.551635275,0.363443012,0.296715401,-0.060895672,0.197609825,-0.103486707,-0.285666943,-0.708074433,0.346022404,0.632926212,-0.299185512,0.145459856,-0.057741336,-0.037565383,1.98,0
139481,-0.008449622,0.690714431,-1.244463379,0.793013066,2.960014942,1.110932351,0.950412258,0.139042777,-0.675233843,-0.368470436,0.974844819,0.106567932,-0.609129859,-0.884162678,-0.109728737,-1.18667574,1.461949126,-0.179314555,0.058396,0.022112484,0.192855551,0.91034996,-0.093980408,-1.063546399,-0.880713413,-0.468018382,0.168382639,0.059019706,1,0
139481,1.53343264,-2.809270016,-1.094080898,-1.716824504,-0.85487071,2.476997115,-1.758584755,0.748966127,-0.839149582,1.397751887,0.796663353,-0.556148993,-0.729212168,-0.20117393,0.515574445,-1.175101304,1.24367073,-0.721067316,-1.468201811,-0.02183589,0.334284794,0.953646857,0.015752555,-1.162010167,-0.610048646,0.093753606,0.04696143,-0.019169101,295,0
139481,-2.900703847,2.900952618,-3.080762912,-1.039591679,0.496024672,-0.913580818,0.213832527,-2.267363392,0.390237631,0.305093476,-0.638182104,0.302169221,0.20618575,-0.471492897,0.140676702,-0.09092889,0.939013042,0.05808479,-0.378271599,-0.89828065,2.450424131,-0.307053856,0.297482943,0.509263509,0.379851705,0.029684145,-1.437387624,-0.479937139,28.94,0
139481,1.769171225,-0.75433214,-0.563660294,0.335958768,-0.686615839,-0.249810795,-0.520023662,0.057856131,1.089528894,0.038381919,0.511033093,0.68541856,-0.371845192,0.291779913,0.384580207,0.608476922,-1.005753308,0.970185547,-0.000584814,-0.016226124,0.303189334,0.755268799,0.003322482,-0.330812884,-0.185264358,-0.253311582,0.006551094,-0.032381012,112.65,0
139482,-1.521514927,-2.520707899,1.83458282,-3.309299458,0.750418621,0.197252686,-1.959702084,0.586915008,-1.438496254,0.511010268,-0.606283493,-0.502261506,1.053744858,-1.080585411,-1.083318063,1.00925802,-0.962197256,1.49896254,-1.186814172,0.141287732,0.256820367,0.567835514,0.088790688,-0.432526914,0.013410655,-0.246759969,0.078777494,0.156107139,56,0
139483,-3.283565882,1.856037776,-0.031918968,-1.762794097,-1.346391473,0.340058165,-1.051037688,1.636559844,-0.715830448,1.412989739,-0.088320338,0.651463019,0.64295562,0.356189694,-0.164416882,-0.377426463,-0.396380529,1.940539678,-0.737143828,0.138161476,-0.628637711,-1.291048351,-0.058956621,0.204327352,0.57464801,0.152396759,0.519017931,0.375623976,33,0
139484,2.02006646,-0.475132159,-1.445438562,-0.005557378,0.105231264,-0.07845177,-0.226126242,0.055873363,1.118318421,-0.00039461,-0.018548567,0.285143585,-1.512529856,0.48822221,-0.907493106,-0.231998906,-0.401782561,0.41009197,0.748474252,-0.254723407,0.087706766,0.414317337,0.008103358,0.303465061,0.19624664,0.17187927,-0.04724096,-0.070789876,17.95,0
139485,-1.27240593,-0.781346287,1.702621273,-0.134706411,1.10827016,-0.615609548,-0.656233011,0.32905954,0.336965878,-0.616234888,0.203766716,0.530361338,-0.286974573,0.042353587,-0.2029873,0.115616623,-0.688721555,1.098914512,0.632551224,0.283618759,0.387042115,0.875121022,-0.130186909,-0.316440959,0.063313779,-0.119696937,0.113370043,0.152746625,12.99,0
139485,1.872921904,-0.291743285,-0.488781497,1.52908889,-0.26735748,-0.046562252,-0.205032726,0.008289928,1.211808394,-0.033939432,-1.63128604,0.58010127,-0.215220673,-0.260843119,-1.126083836,-0.358193908,-0.132971344,-0.823941526,0.279718194,-0.20783694,-0.520731501,-1.287675436,0.359082488,-0.503786186,-0.298007983,-1.081200692,0.049013499,-0.027720345,49.5,0
139486,-2.204609329,2.491144727,-2.241759579,-0.389373828,0.753114116,-0.697858441,0.152760507,1.571438062,-1.204926745,-1.874847256,-0.258229303,0.399540798,-1.164683801,0.355416243,-2.159295993,0.987606098,0.79385303,0.909921695,-1.283448745,-0.825085652,0.282950278,0.114153196,-0.257886285,0.128990606,0.471322338,-0.783758946,-0.789385771,-0.110046449,1,0
139486,-0.825185329,1.748194472,-1.755736467,0.839679739,0.799093043,-0.904692721,0.722798318,0.542776851,-0.974242229,0.116833464,-1.264570785,0.163943494,0.215402564,1.316240112,0.279727259,-0.646250642,0.123338156,-0.088788191,0.442423149,0.005021243,0.317877456,0.896036312,0.007624492,0.616024569,-0.647909505,-0.533201047,0.393198859,0.237935871,14.9,0
139487,1.89196275,-0.793571005,-0.593091256,0.390897699,-0.676595547,-0.027948604,-0.743303281,0.133851299,1.521410652,0.020256875,-1.561280444,-0.675479112,-1.452738023,0.055366863,0.605895207,0.520736287,-0.519089842,0.348983499,-0.149536294,-0.126912525,0.155618805,0.406119963,0.125116469,0.48769467,-0.302488494,0.550071963,-0.047791231,-0.03498615,74.99,0
139487,-5.089899009,0.269887315,-0.386285724,-0.365094893,-2.553260732,1.443769524,-2.08522746,2.872308235,1.793819735,-0.646699152,-2.2541384,0.642839782,-1.085601845,0.200616512,-2.173099711,1.176730716,0.197514691,1.277962985,0.814243108,0.034652566,-0.055173873,0.050353619,-0.70984669,-1.287266803,0.873864422,0.958171809,0.373364319,-0.267278295,50,0
139487,-0.82061042,1.612696016,-1.096261639,-1.478109001,1.172883073,-1.237273356,1.696861115,-0.430837433,0.426570096,1.158256774,0.543877529,-0.143363091,-1.419736628,0.631290431,-0.605024327,-0.553577712,-0.789189745,0.16942365,0.094500845,0.458014534,0.101732747,0.854079325,-0.278465432,-0.387193765,-0.168922792,0.087165977,0.642955821,0.269154505,0.77,0
139487,-0.447517843,1.509434357,-1.284447428,-0.034946076,-0.160373677,-1.416008578,0.379759503,0.497888275,-0.290330519,-1.296804793,-0.88807417,-0.202307081,-0.39210589,-0.122858723,0.663901607,0.30712147,0.790867965,0.820235018,-0.195866422,-0.389628493,0.396551562,0.95610708,-0.057113127,-0.032058568,-0.343552715,-0.164172182,-0.253287219,-0.034448005,35.98,0
139489,-0.746279369,1.307767223,-0.932529353,-1.301176596,1.788324992,-0.443439415,1.823891361,-0.60641612,-0.312156542,0.547726861,-0.109886393,0.154479594,0.281227542,0.387434933,-0.30713977,-0.432272522,-1.048100523,0.503480248,1.275639986,0.241799188,0.106598818,0.640866871,-0.572021681,-1.317498998,0.496130697,0.302864574,-0.167675724,0.073378906,20,0
139490,2.078825262,-0.146735868,-1.445663583,0.310259722,0.19855818,-0.799223131,0.2169613,-0.296737435,0.646538309,0.055059366,-1.467695669,0.15730602,-0.002319471,0.230089339,-0.158780386,-0.053439872,-0.430697517,-0.651537063,0.462292016,-0.182197744,-0.286482034,-0.68872056,0.185495938,-0.642404354,-0.111817746,0.315708563,-0.077991852,-0.067679245,19.26,0
139491,-1.10784005,2.43230592,1.548095353,4.490689673,-0.27901941,1.813735532,-2.007481295,-5.090699816,-2.45987616,0.306681139,-1.03983189,0.639175454,1.33620261,0.484976406,0.51422657,0.44601229,0.225156,0.038528744,0.836574445,1.518613334,-2.610342896,0.678748272,0.514954645,-0.006268528,-0.990752696,0.013713622,0.173480836,0.260235839,12.99,0
139491,2.121137402,-0.147561249,-1.521512565,0.184394761,0.298085696,-0.631786341,0.128348412,-0.2337021,0.709479941,0.090392819,-1.780587453,-0.246791343,-0.396915198,0.342916584,0.187611908,0.22911486,-0.62891691,-0.449985283,0.539945553,-0.217354866,-0.360658056,-0.947078979,0.213114368,-1.020941572,-0.184104158,0.261786189,-0.077666863,-0.070609231,8.99,0
139491,2.173024032,0.096891555,-2.505656027,-0.166895811,0.960130874,-1.223191346,0.855824748,-0.592815209,0.190960632,-0.000157267,-1.459756276,0.203729879,0.622178539,0.649737789,0.389762241,-0.366510063,-0.658597997,-0.274112179,0.486652809,-0.142368664,0.096357348,0.422653451,-0.191863936,-0.9285549,0.589434566,0.299182968,-0.087026105,-0.085191631,20.73,0
139492,-0.743211182,0.272251705,0.361167963,-2.558895323,-0.036379418,0.072707133,-0.277273855,0.656180103,-1.092140321,-0.097270064,-0.200358956,-0.606219593,-0.582856817,0.090719689,-1.278049702,1.731909703,-0.366514255,-0.444645868,0.443474435,0.050191175,0.271019576,0.595256627,-0.224687631,0.085656466,0.045813764,-0.282013978,0.218871672,0.115453641,13,0
139492,-0.688539543,0.0350647,0.25113971,-0.672439276,0.684762128,-0.2856197,1.301765895,-0.016257776,-0.518586664,-0.672636244,0.547391162,0.432415026,-0.657504825,0.474503082,-1.281951957,-0.024555415,-0.532530232,-0.079821876,0.320000421,0.263961721,0.010715351,-0.336395015,0.383600607,0.745872112,-0.455894042,0.139235952,0.02190274,0.178389587,156.55,0
139492,-0.012409335,-3.650744938,-1.049163664,2.39721472,-1.92807088,0.289383384,0.485449469,-0.007185144,1.710613969,-0.399452867,-1.758101558,-0.61889503,-2.341335915,0.239566634,-0.310986786,0.116805284,-0.058774216,0.124031908,-0.473593807,1.582718192,0.361930398,-0.997458607,-0.526190855,-0.148216331,-0.736006614,-0.952611779,-0.12093894,0.141948078,1000,0
139492,-0.507163187,1.011320312,-0.38496925,-0.694420494,0.576884052,-0.811449656,0.738500582,0.253742653,-0.160531451,-0.671839049,-1.884832025,-0.06270578,-0.107419658,0.457165712,-0.693253547,0.024362111,-0.379230188,-0.438697013,0.289279112,-0.088791174,-0.150497819,-0.385941432,0.03831488,-0.648165435,-0.717462006,0.196180015,0.265945277,0.18553946,14.07,0
139493,-10.03847789,-12.73045588,-2.706640785,2.120953535,8.197227221,-5.357702654,-2.634059194,-1.007192081,2.09061527,1.841038333,0.873088443,0.627986979,0.150589355,0.001767787,1.140986691,0.028118196,-0.847665314,0.084307995,2.69324709,-4.299871098,-1.36181971,1.256974458,2.427693103,0.444731617,-0.936308707,0.715161624,-0.160282922,3.635934671,167.15,0
139494,1.964309385,-0.589393284,-0.536807166,0.109104161,-0.566491819,-0.141344007,-0.668449871,0.035973705,1.542942809,-0.224817943,-1.184140839,0.277370647,0.008653885,-0.205715719,0.584239368,0.19215433,-0.543521434,0.246729126,-0.044470347,-0.125498396,0.175020341,0.653767467,0.124396188,0.615789098,-0.139539753,0.099322018,0.004650674,-0.032397521,35.95,0
139495,2.033494533,0.009641592,-1.070597152,0.456579535,-0.223510724,-1.479163292,0.222430361,-0.408157778,0.557297168,-0.006757845,-0.225599301,0.625668797,0.325716279,0.423302918,0.756389146,-0.373814308,-0.332914396,-0.285876827,-0.484575122,-0.244245815,0.295921841,1.046090665,0.054232677,0.447349372,0.194832276,-0.125366524,-0.010242848,-0.053264081,1,0
139495,2.0404574,-0.217919794,-1.208932897,0.240036387,-0.063361155,-0.741575903,-0.025948071,-0.082819047,0.529372283,0.286310393,0.417561511,0.229240666,-1.454855487,0.749454193,-0.473549311,0.254355252,-0.569838826,-0.08711684,0.566104742,-0.298076167,-0.275601858,-0.767623621,0.305990063,-0.376781641,-0.33633329,0.203266926,-0.084747123,-0.07652411,1.98,0
139496,-1.465423368,1.565932794,2.400335914,4.629508649,-1.073516891,2.468961769,-1.565387711,1.610576151,-0.359913477,0.903359062,-3.222951351,-0.341341299,0.352249922,-0.800784232,-1.034130517,0.10439905,0.66825542,0.848744315,1.891554027,0.299657236,0.043376065,0.525426527,-0.402666533,-0.96231396,0.399772054,0.746009896,0.303465948,0.07979852,13.73,0
139496,0.003668601,-0.121478738,-0.823010665,-2.034266202,2.265058396,3.655258886,-0.846771656,1.038949901,-1.060053094,-0.340521813,0.293208738,-1.187837021,-0.019143562,-1.906375887,0.949533484,1.12016418,1.618250979,-0.265988889,1.090694304,0.341995562,0.355931803,0.966737312,-0.112877786,0.616525516,-0.599614194,0.030733585,0.255779087,0.226757808,11,0
139497,0.223985106,0.531591888,0.457031275,-0.157484494,0.112893852,-0.626926924,0.549159427,0.012949711,-0.087694921,-0.193183892,0.548092873,0.096316555,-1.277472851,0.5248903,-0.603121497,0.058414375,-0.496620408,0.382414299,0.409003154,-0.202196399,0.140338922,0.447066028,0.026674842,0.073264863,-0.862101614,0.183587258,0.091278336,0.092273169,7.3,0
139497,-3.707418742,-4.535516047,-1.325064984,0.168338146,0.765524116,-1.339627391,0.384552124,0.324033946,-1.216896854,-0.206484516,-1.504038472,-0.13402638,0.627309933,0.691778402,0.399812811,-1.779073901,0.068039935,1.914197839,-0.858388796,1.775004638,0.713000272,0.443986788,1.167384052,0.579624508,-0.175406215,-0.12818253,0.225891256,-0.280602379,570,0
139498,-0.711108399,1.020064878,-0.212408423,-0.528960203,0.111708172,-1.267467801,0.622379213,0.232980342,0.008871622,-0.321966055,-1.062160429,0.246536664,-0.042729346,0.383687193,-0.39792722,0.024109985,-0.243258448,-0.70613474,-0.112093751,-0.027374338,-0.254668906,-0.610441682,0.255401679,0.030608174,-0.389170057,0.149362086,0.246986155,0.078579073,17.99,0
139499,-0.615166037,1.280475488,0.044411514,-0.561792573,0.222115094,-0.398598591,0.174366223,0.423977967,0.09158365,-1.163740754,-0.718344309,0.616707599,1.411197694,-1.506538619,0.004855689,0.915907976,0.354818637,0.269561106,-0.440185808,0.012436593,-0.123693023,-0.305735558,0.25492317,0.573363678,-1.27222732,-0.02733891,0.222544284,0.272354055,15,0
139499,1.898563847,0.05584013,-2.123425982,1.180825838,0.812767531,-0.892966288,0.872289422,-0.428318074,-0.155479545,0.318693258,-0.852436456,0.059884312,-0.14528248,0.832592995,0.302517694,-0.390664153,-0.445339757,-0.404479447,-0.425149665,-0.071241483,0.169161536,0.354033175,-0.069145582,0.604085115,0.457029609,-0.517269687,-0.052390063,-0.04191331,99.06,0
139499,2.300522775,-1.325715334,-1.154998363,-1.756315809,-0.864693624,-0.258435237,-1.062530097,-0.137725704,-1.558653307,1.721882272,0.221104098,0.082781459,1.177089801,-0.3769715,-0.904994497,-0.316263121,0.023431769,0.397481392,0.355775786,-0.371737928,-0.150820295,0.108622378,0.124446647,-0.797636497,-0.090293466,-0.132216565,0.012195452,-0.067889838,15,0
139499,-1.777612448,2.756568943,-2.650133076,0.029947112,-0.998946896,2.34048317,-6.759813236,-15.59637633,-1.210044661,-3.038189919,-0.09240742,1.387706164,-2.981345789,3.428703918,-0.227526803,1.124317525,0.078459716,0.967678285,-0.945217676,3.53390064,-7.254186387,3.180851153,1.089076006,-0.520917539,0.268831772,-0.129365159,-0.20271289,0.26155073,1,0
139500,2.085984535,-1.420151787,-1.812470928,-1.869000456,1.160382877,3.77138525,-1.736633459,0.986258504,0.081169938,0.741965956,-0.088979439,-0.451366139,0.17054079,-0.387213046,0.671118335,1.147787294,0.000174451,-1.064229771,0.196234765,0.113250933,0.47805339,1.315851069,0.080591639,0.763429909,-0.064391814,0.056180113,0.033331424,-0.048399826,41,0
139501,2.342299235,-1.328097004,-1.423041776,-1.727828977,-1.068629381,-0.939324365,-0.979422876,-0.167177286,-1.520693978,1.923581531,0.221673879,-1.387763908,-1.520832691,0.444882683,-0.28840203,-0.243823785,0.151132531,0.879237435,0.089676631,-0.574920519,0.070064824,0.599163909,0.053207486,-0.372794251,0.044350715,0.078759239,-0.027506029,-0.080955614,0.01,0
139501,1.898659094,-0.253624808,-1.217900235,0.908616186,-0.169876016,-0.55264289,-0.180122188,-0.14822814,1.147785946,-0.66882104,-0.572697552,0.877547655,0.677108838,-1.861589327,-1.265347449,-0.376979389,1.204720322,-0.055466555,-0.115516602,-0.034089831,0.191417323,0.935496659,-0.048848481,1.183188961,0.222301216,0.787020518,-0.029031243,-0.018237583,50.85,0
139501,-0.012127654,1.274387298,-0.652284533,0.015651059,0.20556943,-1.579734668,0.65277513,0.086261853,-0.323904396,-1.189560087,-0.210483118,0.205383422,0.223320121,-0.521857537,0.626366766,-0.026461616,0.793871387,0.47193277,-0.419221809,-0.242488153,0.379089167,1.127235115,-0.091604873,0.34354926,-0.403536074,-0.176569757,0.004873484,0.042726154,2.99,0
139502,-1.271858567,1.457041802,-0.693530242,-0.544352897,-0.284333006,-1.316284001,0.279261704,0.66185129,0.033385697,-0.237311227,-1.184069423,0.415950144,0.021035116,0.626734201,-0.418470889,0.131764094,-0.085420226,-0.689790757,-0.145807513,-0.04755363,-0.255691401,-0.645352444,0.272087918,0.029875564,-0.32229582,0.156201788,0.240297841,0.069662098,17.99,0
139502,-1.753506511,1.532401094,0.04889322,-1.06804277,0.15468298,-0.406824687,0.119127934,1.080143186,-0.526803481,-1.50804656,0.474963338,-0.364986759,-2.069817729,-0.046719817,-0.718184001,1.042461104,0.565221502,0.870764291,-0.589200288,-0.286093299,-0.009415902,-0.372735867,-0.330673875,0.582447765,0.691788372,0.446202936,-0.177382906,-0.036321531,16,0
139503,-0.382791342,1.219418655,-0.568676463,-0.716827437,0.720582894,-0.651636367,0.789084401,0.105953972,0.226971881,-0.01859973,0.990589077,0.069925135,-1.157166413,-0.743274938,-0.800202057,0.500466087,0.204496301,0.334850137,-0.04118228,0.212647857,-0.355216705,-0.830324242,0.138556668,0.624380758,-0.399006117,0.099496642,0.420538503,0.208027845,8.94,0
139503,1.962677418,-0.25029405,-1.576876218,-0.004957369,0.217819674,-0.805652949,0.324346549,-0.246628973,0.414272435,0.026208043,0.724798974,1.113969741,-0.010601348,0.611207868,-0.538108471,-0.261440116,-0.516754132,-0.194477636,0.602001232,-0.127928524,-0.077311735,-0.171047598,0.100923656,-0.379078411,0.014140741,-0.077583433,-0.059645256,-0.068600337,50,0
139504,2.008404,-0.433608346,-0.485604831,0.348804984,-0.44686593,-0.175132108,-0.572537737,-0.091338972,1.13686871,-0.028680027,-1.407798818,0.763408581,1.480987002,-0.547493418,0.265245107,0.450667242,-0.8014687,0.129574801,-0.049932945,-0.061563793,0.19454196,0.826719018,0.014629022,-0.552630379,-0.103904898,0.662544592,-0.014971352,-0.049511615,24.9,0
139505,2.062099501,-0.047439515,-1.256738822,0.365783595,-0.079022774,-1.258004138,0.170492264,-0.345604442,0.681828645,0.012514101,-0.703217809,0.151394592,-0.237581178,0.525031288,0.856311505,-0.223607285,-0.446667123,-0.073211801,-0.324694224,-0.271591764,0.261471942,0.918012739,0.01083104,0.01649596,0.228419458,-0.097636873,-0.014938986,-0.058815598,1,0
139506,-0.292813085,0.423501982,0.971193393,1.335265924,0.121523098,-0.192613715,-0.343756217,0.095754869,0.044193696,-0.279534325,-0.216527097,-0.522929544,-0.137551888,-1.217283062,2.014864266,-0.506761367,1.522446059,0.996050547,2.025383856,0.280221581,0.329527399,1.126755437,0.030606584,1.077795913,-0.82077256,0.973777061,0.080933857,0.280040292,1.99,0
139507,-0.511975472,0.315097525,-2.017383009,-3.393887027,2.263179246,3.00863031,-0.312077971,1.131529805,-1.210163363,0.288645885,-0.345772606,-0.781083443,-0.106383167,0.342458378,-0.175315027,1.092335008,-0.15209896,-1.298934829,-0.483694693,-0.047543864,0.612394511,1.535498561,-0.003278814,0.747515976,-0.660748933,-0.208781006,0.087430511,0.235662548,15,0
139507,-1.167716939,1.449525958,-1.767550844,-0.356615552,0.971884156,-0.539161593,1.130086015,0.233883524,-1.058185861,-0.743158793,0.644210736,0.595138515,0.281602054,-0.302717344,-0.96934979,0.041856617,0.700213121,0.556898712,0.74386713,-0.257591085,0.152532417,0.36696947,-0.513376818,0.36352079,0.5060826,0.699570793,-0.806205447,-0.395037899,75.12,0
139508,-0.471293265,-0.570299083,0.167921678,-0.948805729,-1.364412287,0.49119804,-0.05009949,-0.508482483,-1.392664223,2.774670707,-0.815494873,-1.197974858,1.112419978,-1.047277528,1.252656075,-1.624360557,1.134937957,0.362597669,2.435808744,-0.089199948,-0.20348951,0.716828133,0.449049366,0.632967058,-1.280681315,0.04686009,0.087972502,0.323265576,138,0
139508,-1.153533966,-1.550344128,1.034693987,-1.959242532,0.849458676,-0.971989218,0.034731759,-0.640743562,-2.665516419,1.821208764,0.791678708,-1.189425424,-0.210307002,-0.168436185,0.080555039,-0.99367868,0.380374128,0.366842077,1.462998052,-0.251288762,-0.441424024,-0.51032389,-0.554579965,-0.394890507,0.367976681,-0.054121335,-0.1943359,-0.508418715,108.2,0
139509,-2.854331479,1.261874055,-2.004457591,-0.878529705,-1.667934973,-1.145346726,-0.56621605,1.406435659,-0.882533298,0.685796581,-1.851574179,0.27481992,0.563695481,1.129187424,0.144919161,-1.485700858,0.460418136,1.703434147,-0.758303912,-0.333138887,0.041716033,0.623413305,-0.274881067,-0.079617227,-0.148619301,-0.034500068,0.450665976,0.223746022,79,0
139509,2.039251095,-1.163883168,-1.12339115,-0.91355775,-0.809498003,-0.563693939,-0.692208696,-0.051602799,-0.240552855,0.941776285,0.474849522,-0.54076652,-1.161284276,0.209775652,-0.556552243,1.171642836,0.029891992,-0.821842123,0.957806881,0.020520085,0.252759812,0.561554588,0.061405392,-0.399619706,-0.123989213,-0.158974884,-0.038010033,-0.061978718,76.94,0
139509,-0.345000065,0.781230311,0.71419502,-1.081253477,1.085568759,-1.284866566,1.462938583,-0.559087735,-0.205840958,-0.774177459,-0.830497897,0.161046079,0.543685278,0.02808742,-0.038122229,-0.139888719,-0.948911481,-0.051522543,-0.853384224,-0.07830575,0.286668729,1.043742154,-0.462100549,0.026752996,0.264417452,-0.258304731,-0.05731163,-0.080686201,1.55,0
139509,2.01598049,-0.996677805,-1.87125746,-0.643633933,-0.058664686,-0.199533294,-0.185008094,-0.104910169,-0.687636397,1.051360516,-0.070529007,-0.106136365,-0.811356181,0.621789655,-0.67867333,-1.296922789,-0.394515748,1.382537535,-0.072678317,-0.440622905,-0.477407686,-1.10722454,0.177908056,0.052907006,-0.217010463,0.460077671,-0.103647497,-0.059827074,101.99,0
139510,-1.267370527,0.955575955,-0.260786413,-0.013259331,1.49559772,-1.601378204,1.37467898,-0.017226002,-1.330016496,-0.915260822,-1.17238571,0.316936592,0.597238432,0.876732449,-0.605945931,-0.104453281,-0.620964851,-0.307573148,-0.969633971,-0.069925906,0.28916238,0.461549065,-0.425607282,-0.091311615,0.78529286,-0.560052701,-0.05679873,-0.05435919,29.99,0
139510,0.265478517,0.813962782,-0.668233374,-0.542848562,1.034665733,-0.707146983,1.26852566,-0.466205563,-2.018063763,0.575171785,-1.010447681,0.248605788,1.568404467,0.185037722,-0.464372908,-1.946106256,-0.410868281,0.849834191,-1.391511319,-0.557564331,-0.149703089,0.072451983,-0.166300445,0.589911451,0.202432807,-0.596747919,-0.089130633,-0.00267766,15,0
139511,-0.518067001,0.405152863,1.372074014,-0.453278632,0.200921325,0.238816972,0.02895092,0.317799781,0.366912655,-0.464899156,0.555836262,0.764968074,0.056623361,-0.114360815,-0.320402661,0.030702729,-0.659414738,0.990309676,0.397940832,0.170973711,0.360283612,1.23787768,-0.193382512,0.803016379,-0.22100649,-0.162094885,0.437272573,0.242527896,15.09,0
139511,-1.43553189,-1.330961571,-0.663460699,-2.122213223,1.249406605,-1.190101369,-0.330460656,0.325134842,-1.606677704,-0.06869678,-0.222017702,0.000779262,0.944262337,0.305695895,-1.154410924,1.699895526,-0.668444679,-0.308842316,0.317794848,0.475297371,0.779877185,1.437522401,-0.230341655,-0.957397557,-0.244898658,-0.123899083,0.050110996,-0.116099581,65.65,0
139511,-0.933413262,1.629258426,-0.275282799,2.663906353,1.006025868,2.118724443,0.56451771,0.69416638,-1.080093135,0.90788837,-1.287626295,-0.209862088,-0.364001867,0.126778372,-1.150991437,-0.317318047,0.310461094,-1.740935169,-2.667094988,-0.660568408,0.363362682,0.976030257,0.110839811,-0.358659415,-0.829800441,-0.049098234,-0.566086882,0.008282154,74.91,0
139511,-0.52470467,0.944096202,1.273794468,0.103998121,0.71636109,-0.407044343,0.973493108,-0.267477471,-0.496447996,-0.976323074,0.061935038,-0.097090427,0.50374232,-1.542409767,0.808144284,-0.22426146,1.048909417,0.152724928,0.680763617,0.323375603,-0.111775738,-0.122054811,-0.293143058,1.038105417,0.364488037,0.620926985,-0.148991131,-0.123673241,28.03,0
139512,-0.223284114,0.929842302,0.056518734,-0.832706108,0.575304506,-0.548116646,0.868082018,0.010379919,-0.046125412,0.065398554,0.500499158,0.585475664,-0.322774868,0.284476,-0.98212643,0.136333737,-0.714725719,-0.214015998,0.229889064,0.079236709,-0.260601304,-0.543209614,0.034785721,-0.413622385,-0.450046997,0.152320231,0.357115001,0.138967076,8.99,0
139512,-1.405164037,-1.647835344,-0.01643279,-3.323100906,2.798201585,3.274558499,-0.562185117,1.115607058,-0.825758991,-0.588480067,-0.43652489,-0.590066561,-0.269692027,-0.428476156,-1.06391545,1.258839105,-0.191810798,-1.875376351,-0.471656736,0.532598683,-0.002120058,-0.737678284,0.481904538,0.632895632,-0.020098391,-0.72798858,0.019070687,0.141993982,140.65,0
